#################################################################
#APDM Input Graph, this input graph includes 3 sections:
#section1 : general information
#section2 : nodes
#section3 : edges
#section4 : trueSubGraph (Optional)
#
#if nodes haven't information set weight to null
#################################################################
SECTION1 (General Information)
numNodes = 862
numEdges = 8776
usedAlgorithm = NULL
dataSource = GraphMLDataset
numOfFeatures = 21
truth_features = 
END
#################################################################
SECTION2 (Nodes Information)
NodeID att0 att1 att2 att3 att4 att5 att6 att7 att8 att9 att10 att11 att12 att13 att14 att15 att16 att17 att18 att19 att20
318 117426.000000 -0.797527 -1.097607 0.742399 0.774552 0.000188 -0.957129 0.000176 0.639341 -1.245969 0.089297 -1.057781 0.362749 -1.081191 -0.530246 1.098536 -0.381420 -0.291926 1.524011 0.394056 1.467074 0.701059
319 117441.000000 1.164618 0.256674 -0.309370 -0.223753 -0.559508 0.000182 0.000176 1.254405 -1.586569 0.400753 0.171682 -1.399358 -1.318356 0.000153 -0.616781 -0.603758 1.856130 0.464038 0.000104 -0.637794 -0.024779
320 117956.000000 -0.275576 1.858607 0.236723 -0.311512 -0.178708 -0.821131 0.000176 -1.086010 -1.057760 0.188629 -0.733637 0.780978 -1.705648 0.408281 1.044164 0.122871 -2.301226 0.182809 -0.473311 -0.723648 0.899680
321 118052.000000 -0.865255 -0.502800 -1.319481 1.028681 0.401685 0.109988 -0.499364 -0.344507 -0.737219 0.888072 -0.556822 1.707522 0.552030 -0.903124 0.606045 0.477091 0.038280 1.266854 0.808736 0.000091 1.225724
322 118489.000000 1.071497 1.390800 -0.923597 -1.513806 0.422754 0.000182 0.000176 -0.845564 -0.410453 -1.080009 1.933462 1.449257 -1.171618 0.000153 0.431848 -0.902473 1.380502 1.016591 0.000104 1.108198 0.622255
323 118650.000000 0.732945 -0.974406 -0.760684 0.000430 0.638103 0.695869 0.000176 -1.029039 -0.534669 -0.364482 1.142587 0.356884 0.631887 0.359910 -1.120966 0.000140 -0.477828 -1.284942 2.100470 0.744908 -0.570501
324 119976.000000 -0.622584 1.313385 1.257320 0.000430 1.033489 -0.483816 0.000176 -0.416012 -1.004789 -0.108035 -0.360225 0.860678 -1.706591 0.976511 0.831399 1.073451 -1.095592 -0.415085 -1.252877 -0.969957 -0.084813
325 120822.000000 0.336545 0.001267 0.000519 0.962591 -0.195095 -1.011482 1.041900 0.000176 0.000164 -0.247052 -0.879751 0.807368 0.035401 -1.901493 -1.081646 1.566797 0.366404 0.297167 0.885622 0.190366 -0.473415
326 120994.000000 -0.875699 0.198627 0.067671 0.000430 0.540876 -1.286404 -0.206098 0.005274 -1.230951 1.786710 0.464394 0.789949 0.000156 -0.363985 -0.385682 -1.094645 -0.904209 1.101317 -1.610473 0.089523 -0.852764
327 121378.000000 0.215675 0.089166 -0.285946 -2.462801 0.772270 -0.334824 -0.085385 1.555827 -1.129430 -1.149727 0.819633 -0.425194 0.219392 1.189542 0.096428 -1.649342 -0.286216 0.000127 -0.468816 2.164230 0.738394
328 122353.000000 0.666355 -0.018178 -2.515896 0.000430 -0.679832 -0.181247 0.000430 0.443117 1.109752 0.644052 0.483748 -0.131979 0.000156 1.181328 -0.355317 -0.175363 -0.840979 -1.277704 1.184800 0.162912 0.619829
329 122703.000000 0.129719 1.357209 -0.814664 0.000430 0.000188 -1.129033 -0.013752 -0.531993 0.541160 1.631580 0.961543 0.783329 -0.199265 1.688223 -0.714787 1.239679 1.130544 0.504166 -0.386663 1.449195 -1.050758
330 123504.000000 -0.928893 0.695724 0.690805 1.202039 0.000188 -0.858517 0.000176 -0.202159 -0.754572 -0.422870 -2.224395 -1.596375 0.547050 1.356052 0.096039 -0.793247 -1.434192 -0.204282 -0.681314 0.190432 0.128776
331 123556.000000 0.273793 0.378281 -0.578672 1.191023 1.640989 -0.087247 0.000176 0.807084 1.292474 -1.313709 -0.001334 0.109142 0.160416 -0.172548 1.150481 0.889815 0.471489 0.100880 -1.504944 0.248262 -0.866184
332 123604.000000 1.363614 0.484335 1.538699 0.107163 -0.858554 0.486460 -0.987258 -1.707390 -0.304834 0.399448 0.314485 -0.356378 -2.229187 -0.389375 -1.065308 -0.859771 -1.229266 0.000127 -1.518884 -0.297730 -1.146730
333 123625.000000 -1.507618 0.103289 -0.708516 0.296847 0.010159 0.622246 0.000176 -0.705730 -0.212875 -0.254675 0.297330 -1.681334 0.406425 -0.665973 0.008529 -0.552448 -0.716738 -0.531703 0.434572 2.064153 0.597863
334 124190.000000 -1.542336 -0.074465 -0.577720 1.277364 0.911107 -1.134585 0.000176 -1.123511 0.934244 -1.341351 -1.056540 0.455363 0.462346 -0.236485 -0.176168 0.073025 0.824721 -0.388398 0.377929 0.850426 -1.024770
335 124290.000000 -0.932510 0.518108 1.870184 0.667825 0.000188 0.570356 0.000176 0.237689 -0.403106 -0.060568 1.134290 -1.805977 -0.090924 0.394367 0.335090 0.000140 -0.985674 1.089400 0.658697 0.889799 0.141660
336 125859.000000 -0.182229 0.486424 0.226435 -0.106229 -2.058710 0.000182 0.000176 -0.767421 0.528822 0.500301 1.075005 0.222883 1.735491 -0.133022 0.350880 0.467771 0.192935 -0.445754 0.000104 0.844039 -0.792133
337 125923.000000 0.172985 -1.106597 0.493318 1.234582 0.304879 -0.351775 0.000176 -1.723327 -0.462262 -0.931659 -1.807788 0.597219 -0.739248 1.879004 -0.483797 0.000140 -0.542504 -2.039570 0.472690 -0.626701 -0.803219
338 127337.000000 -0.904408 2.130350 0.289828 0.672024 -0.961956 -2.272536 0.000176 -0.176611 -0.648313 -0.719876 -0.145701 -1.455036 2.029986 0.000153 0.288241 -0.316608 -0.381099 -1.365163 0.000104 -0.216790 -0.312206
339 127712.000000 0.277641 1.148298 0.958758 0.014506 0.000188 -0.767845 0.000176 0.901792 0.375163 -0.237919 0.488878 -0.609333 -1.135873 -0.125191 -0.741615 0.444035 -0.453061 0.885014 0.838248 -0.527283 -0.490910
340 128095.000000 -0.809723 -0.544475 -2.246237 0.000430 -1.335804 1.140978 0.000176 1.501747 0.311344 0.851838 -1.289427 -0.545282 -0.603602 -0.709157 -0.145269 -0.217223 0.933626 0.938839 0.017821 -0.374765 -1.361435
341 129284.000000 -0.351533 -0.670790 -2.268387 1.483113 -0.194379 1.085767 0.000176 0.032675 -0.807540 -0.810181 -0.653419 -0.013575 0.461566 0.736362 -0.217716 1.928483 -0.071654 -1.472341 -0.868423 -1.755646 1.768134
342 129453.000000 0.460598 -0.473672 0.896195 -0.041169 0.679614 0.679416 0.000176 -0.498982 -1.825320 -1.679966 0.953203 -2.010515 -1.420373 0.187600 -0.283322 0.000140 -0.178835 0.296401 -0.952413 -0.884156 1.942548
343 129935.000000 -0.278802 1.495706 0.605264 0.000430 -0.893646 -0.391447 -1.438731 -1.142840 0.673756 0.863943 0.414691 0.975518 0.158304 0.544553 -0.235898 -1.845978 -0.109993 -0.366202 -2.009349 -1.441561 -0.086904
344 131022.000000 0.583986 -0.899612 2.236512 1.137845 0.000188 -0.717767 0.000176 0.651557 -2.531306 -0.068316 -1.967980 0.839279 -0.473293 0.307188 -0.808014 -1.445503 -0.974915 -0.967211 1.022408 -0.498447 0.321247
345 131351.000000 -1.012962 -0.434559 -1.058384 -0.221606 0.584763 0.513885 0.000176 1.490176 -1.934804 2.618717 1.173381 -0.102100 0.238779 0.549975 0.689484 -1.319273 -1.405196 0.916394 -0.148211 0.051757 -0.328591
346 133435.000000 -1.702680 0.056837 0.177404 0.294287 -0.673623 1.336787 1.246525 -0.840510 0.039723 -0.748492 -2.063177 0.000159 -1.155756 0.000153 -1.321224 -0.776633 -0.110524 -0.551486 0.000104 0.513879 -1.110778
347 133731.000000 2.092960 1.327236 -0.595040 -1.335065 0.675616 0.478976 0.000176 -0.253965 0.000651 0.918920 1.146871 -0.945865 -1.151689 0.407585 -0.390976 -0.604510 0.721335 -0.112405 -0.548632 0.175375 0.618151
348 133844.000000 0.679687 -1.100182 -0.800395 0.054126 -1.405278 0.727119 0.000176 -0.288383 1.339787 -0.455579 -0.703142 -0.296295 -0.927300 0.071049 0.052206 -0.267824 -0.636988 -0.813425 0.000104 -1.500454 0.522540
349 134864.000000 0.564243 -2.714410 0.116549 -0.098855 -0.912921 0.000182 0.000176 -0.149403 -0.099904 0.794068 -1.254799 -0.348876 1.871197 -0.822904 0.444406 0.571974 0.885726 0.261072 0.000104 -0.233053 -0.237361
350 135377.000000 -1.827735 -0.201615 -0.045746 -0.149641 0.000188 1.003943 0.476667 0.441974 -0.271647 0.205100 0.000159 -1.472654 -0.527232 0.266628 0.325261 -1.341865 -1.512810 -0.354395 -0.994324 0.322314 -1.526236
351 135995.000000 0.001748 -0.789722 0.085976 0.669879 0.000188 -0.729433 1.828696 -0.386798 0.248122 0.777033 0.433313 -0.435077 0.993195 1.196940 0.479291 -1.304224 1.868132 0.931708 0.000104 -0.125623 1.130403
352 136360.000000 1.104534 -0.272854 2.965340 0.428497 0.000188 0.448934 -0.369017 0.645714 -0.517373 -0.457219 -0.287961 0.043218 -1.625133 -0.415240 0.121836 -0.671254 -0.370781 0.067159 0.510227 -1.329064 -0.627203
353 136398.000000 1.053667 -0.446229 -0.400335 -0.052476 -0.233592 -1.316473 0.000176 -1.614860 1.985767 -0.744566 0.156611 -0.375105 0.858274 0.951644 1.249709 0.210139 0.000131 -0.397940 1.171107 -1.358412 -0.672629
354 136889.000000 0.712819 -0.584973 -0.008278 -0.367752 -2.096579 -1.328051 0.000176 -0.821397 0.927996 -0.802877 0.485573 -1.051083 -1.807342 0.283416 -0.627516 1.346373 -0.084496 -0.634590 0.134296 0.443057 -2.234755
355 137030.000000 1.439840 -0.691725 0.947413 0.614049 -1.385721 0.063568 0.000176 -0.432574 0.215909 -1.469616 -1.063728 -1.594655 0.000156 0.095092 0.087546 -0.009944 -1.494987 0.243114 -1.148147 -1.518970 -1.014222
356 138675.000000 0.107841 -0.684852 -0.651485 -0.938986 -1.150839 0.466920 0.000176 -1.530148 0.270963 0.979733 0.673801 0.486899 0.000156 0.000153 -1.340456 0.000140 -1.995429 -0.238867 -0.001606 0.210649 -0.532099
357 138797.000000 2.077423 -0.334064 0.446601 0.729947 0.189561 -0.969042 -1.174842 -1.191773 0.000164 -0.250112 -0.642982 0.000159 -1.529410 0.000153 0.052390 -0.830970 1.776526 0.303974 0.000104 -0.982056 -0.330131
358 140332.000000 -0.415251 0.001267 0.573626 0.891936 0.040074 0.584983 -1.195792 0.037864 0.359382 0.099778 -0.394568 -0.313219 -0.603451 -0.919728 -0.211026 -0.837678 -0.589626 -0.551687 0.884049 -0.721638 0.000089
359 140412.000000 -0.532589 -0.628528 -0.833930 -1.253616 0.000188 0.580134 0.594628 -0.372940 -1.007513 -0.168594 0.558682 3.008015 0.538156 0.282323 0.902613 -0.582478 0.233571 -0.104369 0.301850 -0.340043 -1.571632
360 140735.000000 0.650863 -0.177015 -1.631582 -1.177551 0.911077 -2.796497 0.282723 0.234061 1.184709 -0.591049 1.480541 0.248242 -0.655758 -0.581201 1.528953 -0.247089 0.299749 0.738113 0.275582 0.638526 0.000089
361 140757.000000 0.408355 -0.727060 1.482960 -0.455117 -1.096764 -1.061268 0.000176 -0.093983 0.070050 -0.199540 0.271887 0.913633 1.043118 -0.566181 -1.209308 -1.782677 0.618763 0.905126 0.289807 0.344717 2.745341
362 142383.000000 0.120261 0.775805 -1.860156 -0.244083 0.820621 1.106949 0.000176 0.214849 -0.176747 0.655056 0.473738 1.407677 1.090434 1.046725 0.054336 -0.079485 -0.332738 -0.146374 0.629107 -0.388345 0.575057
363 143440.000000 0.682644 0.713215 0.834906 0.000430 -0.055095 -0.380261 -0.879125 -0.616320 0.877630 0.623576 0.776643 1.318990 -0.644592 -0.697578 -0.947834 0.216216 2.359814 0.014376 -1.656688 0.508961 -0.915362
364 143518.000000 -0.259595 0.555804 -0.649852 0.000430 1.540762 1.830532 -1.489710 -0.331430 1.021627 -0.533346 1.071276 -0.065222 0.000156 0.313994 1.422540 0.273421 1.576175 0.671181 1.378392 -0.855435 0.639549
365 143695.000000 -1.276283 0.338953 -0.648130 -1.690950 0.377954 0.338322 0.000176 -1.365869 -0.383093 -0.387696 -0.492555 0.273196 -0.080102 -0.239739 -0.796275 0.000140 -0.820583 0.410463 -2.740004 -0.389542 0.498515
366 144977.000000 0.612888 0.565340 0.245954 0.557935 0.000188 0.615356 0.000176 -0.380437 -0.292077 -0.193187 1.162839 0.765701 1.014218 -0.113584 0.044544 0.000140 0.639646 1.242401 1.584785 1.740709 0.863086
367 145296.000000 0.184756 0.765713 0.586840 -1.137134 2.232174 -0.466137 0.000176 0.716382 1.574673 -0.541881 0.550698 -0.486582 -0.050063 -0.654404 -0.228848 -1.097756 0.593774 0.217667 0.305828 0.232931 0.345454
368 145895.000000 0.803045 -1.445375 0.272596 0.000430 0.000188 0.216388 -1.036896 -1.932307 -0.768879 0.075343 -0.209247 0.303187 -0.218496 -0.203644 0.062905 0.268939 -0.668339 0.472002 1.275099 -1.726302 -1.734850
369 146266.000000 0.925944 0.362670 1.105802 2.044854 1.186213 -0.802879 0.000176 1.320608 0.314726 2.264465 0.225775 -0.623935 -0.477226 -1.431276 -1.046218 0.000140 0.000017 -0.153339 -0.617141 -0.240272 -1.631465
370 146268.000000 -1.001634 -2.827598 -0.354746 -0.163875 -1.057097 1.056379 0.000176 0.000176 -0.101387 0.070442 0.595274 0.588884 0.146536 1.284279 -0.447985 1.207484 -0.821572 -0.925868 -1.394524 0.364389 -0.527352
371 146403.000000 1.071588 -0.058791 -1.296640 0.514851 0.489364 1.743481 0.000176 1.284293 0.000164 0.111418 -1.048785 -0.479486 -0.165110 1.176886 1.192425 0.000140 -0.258536 -0.071019 -1.908304 -0.594997 -0.445874
372 146514.000000 0.867596 0.001267 -1.685834 0.152502 -0.263280 -0.139461 0.000176 1.971455 -0.615540 0.277778 1.178146 0.503839 0.892290 0.819914 0.067547 -0.722069 0.226768 0.673324 0.000104 0.118820 -0.605863
373 147166.000000 -0.230705 -0.806945 0.983527 -0.411697 0.601945 -0.694634 0.039617 0.000176 0.000164 -0.381836 0.212570 0.213757 -1.428701 -1.281326 0.278061 -0.025846 2.199081 -0.436702 -0.274018 0.728178 0.063798
374 147227.000000 0.150355 -1.723802 0.347064 0.210008 -1.049087 -0.226524 0.000176 0.000176 -0.092792 1.104249 0.540992 0.341547 -0.482683 1.148108 0.476104 0.000140 0.180461 0.228487 -0.211821 -1.298585 -1.954026
375 147285.000000 -1.214598 -1.057883 1.063207 0.769632 -0.179617 0.000182 0.000176 0.345391 0.275817 -1.289048 1.119520 -0.834794 0.782324 0.766541 -0.513946 0.539851 0.665447 -1.554073 0.928096 -0.804484 -0.090359
376 147329.000000 -0.889587 -0.019625 -0.554637 -0.264506 -1.202169 -0.070181 0.000176 0.228719 0.802069 -1.946789 -0.896888 -0.402705 -0.449900 -0.619324 -1.140034 -0.175142 0.685382 1.308709 0.898566 2.205649 1.444043
377 147676.000000 -1.759687 -0.071666 0.585137 -0.217918 0.000188 1.110106 0.000176 1.380919 0.886092 -1.139094 -0.807578 -0.160431 0.458202 1.575472 1.157239 -0.778509 0.008819 0.257644 0.068149 0.233330 0.729142
378 148036.000000 -0.924288 1.055979 1.976979 0.966489 0.925749 -0.055543 0.000176 2.396738 0.415113 -0.053151 -0.842924 0.426762 -0.673716 1.297726 1.598056 -1.709909 1.177728 -2.684803 0.117379 0.465219 0.703759
379 148232.000000 1.829726 -0.674277 0.714543 -0.616494 0.000188 1.501286 0.000176 -1.378448 -0.680792 0.248439 -0.448725 -0.860600 1.836138 0.165262 0.888408 0.135450 0.093659 -1.164418 -1.355200 -2.412268 3.722049
380 148258.000000 -1.461687 -0.939140 1.483866 0.239141 0.214332 0.000182 -0.937658 -0.733173 -1.244100 0.478007 -0.761407 0.321036 -1.245390 -0.013508 0.932301 0.441746 1.883753 -0.275353 0.000104 -0.339274 -0.189764
381 148311.000000 0.455335 0.381372 0.635193 0.668255 -0.573407 -1.050019 0.000176 1.076741 0.397880 1.050630 0.076711 0.282071 0.073918 -0.927630 0.344697 0.000140 -0.378572 1.040223 -0.226106 -0.121854 0.334309
382 148448.000000 0.412882 -0.814045 2.475015 1.455666 0.000188 0.004491 0.000176 0.557862 0.747158 0.850306 -0.714054 0.474353 0.478751 -0.341746 -0.658698 -1.815675 -0.679775 -0.483692 -0.714710 0.893015 0.040828
383 148488.000000 0.603188 -0.909248 -0.547883 0.037044 0.000188 -0.850317 0.000176 0.000176 0.000164 -0.893285 0.453949 -0.248114 0.680578 0.303112 -0.187342 0.000140 -2.687019 -2.624647 -0.136590 -0.863330 -0.450381
384 150010.000000 0.973828 1.715332 0.524100 -0.716887 -0.713040 1.344824 0.000176 -1.985864 -0.333581 -2.929686 0.147615 -0.203554 -0.910207 0.079811 0.822540 0.000140 1.821973 0.065831 -0.426135 0.580083 -0.226202
385 150275.000000 0.769865 0.173366 0.664367 -0.198968 0.117515 -0.242085 0.000176 -0.047388 -0.270413 -0.009889 0.120336 0.772279 -0.834555 0.099394 -1.242508 -0.224171 0.607480 0.508570 0.976372 -2.008348 -1.673179
386 150756.000000 -1.309546 -0.014997 -2.026290 -0.392706 -1.210118 -0.223187 0.000176 1.133425 1.391903 0.315951 0.300343 1.326158 -0.959128 1.012431 -0.175013 0.000140 -1.678420 -1.274599 -1.334151 1.807903 0.254862
387 151173.000000 -0.420645 -1.319654 -1.786407 -0.612636 0.361899 0.752666 0.000176 -0.518811 -1.897511 -0.872298 0.724816 0.293580 -0.166379 1.214707 1.521957 0.000140 -1.300580 -0.438597 -0.463069 -0.117039 -1.011757
388 152361.000000 -0.435101 -1.186764 0.273507 -0.173735 0.000188 -1.181984 0.000176 0.077329 -0.091639 -0.648121 3.117128 0.645157 0.719757 0.595355 1.488782 0.728823 0.516420 -0.582565 -0.658121 -0.325121 0.671546
389 153100.000000 0.001748 -0.777329 0.395670 -0.706681 0.928049 -0.826333 0.000176 -0.156148 0.203474 -0.173596 0.270380 1.400819 0.079206 -1.295628 1.282509 -1.499057 -0.424637 -1.531348 1.517309 0.000196 -0.451028
390 153842.000000 -0.405456 -0.119142 0.000519 -2.509451 -0.231739 -0.048329 -0.856161 -1.185995 -0.251732 -1.820619 -0.019524 -1.066093 0.984648 -0.237795 -0.547004 0.017318 0.128392 0.000127 2.279443 1.437519 0.336752
391 153984.000000 1.671044 -0.391753 -0.528409 0.000430 -1.633317 -0.985606 0.000176 -0.882875 -1.367942 -1.060224 -0.414515 0.429119 0.000156 -0.855981 -0.596911 0.102455 0.827457 -0.900615 1.028999 0.573184 -1.280053
392 154888.000000 -1.275187 -0.311317 1.058030 1.881806 -0.099179 -1.063884 0.000176 0.224667 0.343323 0.575845 1.615960 -1.364139 1.284825 0.311119 -0.014294 -0.804870 0.000131 1.605626 -0.410783 -0.803142 -0.080275
393 155195.000000 -1.541255 -0.208392 0.798798 -0.295109 0.750398 0.676477 0.000176 -0.699334 0.631080 0.420335 1.827927 0.841909 0.847686 0.127946 1.768061 -2.311355 1.064956 0.918444 0.118340 0.179432 0.925716
394 155346.000000 1.281079 0.001267 0.267350 -0.896954 -1.039684 0.078429 -1.602007 0.884786 -0.230896 -0.719120 1.725230 1.677875 -0.571183 0.063859 -1.281421 1.541665 0.647027 -0.918757 -1.585787 1.594958 0.000089
395 155386.000000 -0.132533 -1.316391 -1.756233 1.224108 -0.309528 0.000182 0.556449 2.666625 0.276420 -1.515423 1.572431 -0.803976 0.083303 -2.101179 1.667576 0.348177 0.724910 1.044690 1.800783 0.096326 0.971947
396 155672.000000 0.721915 0.412016 -0.583147 0.143233 0.000188 -0.973649 0.000176 1.010405 0.277045 -2.818925 -1.613974 0.071711 -1.389529 0.429138 0.057762 0.000140 0.681066 0.300688 0.638816 -0.268337 -0.007855
397 155878.000000 0.753229 -1.548994 0.709351 -0.797832 0.000188 -2.140232 0.000176 0.383991 -0.992906 0.631403 0.614223 -0.220040 0.547842 -0.144383 0.780747 1.944655 0.480214 -0.931254 0.705517 -2.447731 0.859829
398 155966.000000 1.265292 0.640937 0.038220 -0.280002 0.000188 0.162335 0.000176 0.892631 0.218469 0.415212 0.475456 0.064285 0.973344 0.816158 0.485641 0.000140 -1.732211 -0.078256 -0.109130 -0.840068 -1.403853
399 157023.000000 1.786233 0.179765 -2.043197 -0.221235 -1.067725 -1.741097 -0.305369 0.556563 0.342130 -2.159892 -0.396138 0.686256 -1.852291 1.228035 -0.969242 0.079897 -0.187477 0.352823 1.258666 0.000091 -0.498202
400 157040.000000 -0.583083 -0.648969 -0.620939 -0.078305 0.000188 0.245074 -1.462668 1.024230 0.393716 0.720789 0.331536 0.807074 0.024526 -0.753516 -0.185090 0.827217 -0.368455 -1.333973 -1.201873 0.814238 0.252802
401 157169.000000 -0.227823 -0.511648 -1.892010 -0.092406 1.193733 -1.537798 0.000176 1.557493 0.993969 -0.562420 -0.047212 -1.073040 0.612327 1.208604 -0.189987 1.088453 -0.454763 1.785595 -2.794145 -1.719524 0.390921
402 157456.000000 -1.253064 -1.276065 -1.021224 0.153630 0.046852 -0.450806 0.000176 -1.573313 -0.607868 -1.078805 -0.007469 1.755930 -0.719809 -0.252718 -0.053744 2.772423 0.480992 0.881637 1.418800 -1.754647 0.360716
403 157531.000000 0.001748 0.001267 1.314100 -0.095500 0.626690 -0.389813 0.000176 -0.905338 0.515004 1.082777 -0.247617 0.298355 0.308174 0.145818 -0.138960 0.716155 0.169444 0.161908 -0.145362 0.000091 1.051802
404 158189.000000 0.076930 1.786063 -0.443235 0.753697 0.142250 -0.336104 0.000176 0.836997 0.342836 0.445355 -0.431681 0.000159 -0.512648 0.000153 -3.334406 -0.452914 0.528765 -0.963544 0.000104 -0.286804 -0.807691
405 158486.000000 0.840632 0.057495 0.404735 -0.269004 0.430940 0.141199 0.000176 0.996115 -0.593103 -0.205341 0.863452 -0.862185 0.904244 -0.617034 0.132023 1.401875 0.700453 -0.726495 -2.046866 0.679070 1.054016
406 158643.000000 1.851753 0.482518 -0.338354 -0.677045 -0.680609 0.000182 0.000176 2.620815 0.254862 -0.471110 -0.306973 -0.730787 0.089006 0.000597 1.673061 0.875020 -2.122450 0.233126 1.944186 0.218217 1.268613
407 158659.000000 1.304564 0.912812 -0.183267 0.809857 -0.719635 0.000182 0.000176 -1.391379 0.423679 0.633265 1.396383 2.145994 -0.841974 -1.194390 -0.113395 -0.911243 -0.911663 -0.044211 0.048284 0.397772 0.527349
408 159234.000000 -1.691231 0.889700 1.156775 -1.986533 0.000188 -0.619034 0.000176 1.500618 -0.080377 -1.845021 -1.543141 -0.786464 -0.295816 -1.373345 -0.107335 0.000140 -1.457888 0.772524 0.216746 -0.005292 -1.328145
409 159284.000000 0.508587 0.231870 -1.687966 0.000430 0.862985 0.056253 0.256894 1.874173 0.817904 0.443020 -0.475642 1.185079 1.407405 -0.068175 0.369410 0.034293 0.827666 -0.205815 -0.417534 1.339820 -2.404131
410 159725.000000 0.001748 -0.050317 -1.541328 0.542446 1.013806 -0.277820 0.000176 0.408805 1.715600 0.154651 0.808244 -0.839821 -0.904870 -0.102229 0.874079 2.153985 -1.320403 0.586691 -1.028661 0.000091 -0.218017
411 160414.000000 -1.111194 -0.815900 -0.282142 -0.358931 0.857607 -0.397761 0.000176 -0.988182 -0.808803 -0.161774 0.342664 1.092622 -0.697886 0.000971 -0.148815 -0.470039 -0.226322 -0.807722 0.773039 -0.205867 0.271600
412 161483.000000 0.478199 -1.044034 -0.275644 0.000430 0.418432 0.000182 0.000176 0.442856 0.605926 1.095441 1.019064 0.151823 0.196207 0.433243 -0.917810 0.228154 -0.084961 0.576710 0.000104 -0.712093 -1.741663
413 161798.000000 -0.637513 1.542631 -0.604657 -0.783463 1.275660 0.586163 0.000176 -0.390142 0.477536 1.487247 -1.181818 -0.165928 1.572287 1.268395 -0.600106 -0.448856 1.271483 -2.395436 0.202741 -1.348753 0.659695
414 162924.000000 0.185329 0.446105 1.752963 -0.058115 0.116539 -0.718423 -0.379884 -0.106378 -0.357723 -0.193122 0.135749 1.318880 -0.273766 0.584068 -0.967249 -0.947373 0.203163 0.449414 0.000104 -1.529805 -0.239882
415 163092.000000 1.529638 -0.398664 -1.039100 0.304468 0.000188 0.571330 -0.167738 -1.912981 -0.601998 -1.577433 -2.235900 -0.586303 0.944138 -1.224357 0.417819 0.000140 -0.860989 0.477795 -1.095963 -1.009341 -1.129763
416 163844.000000 0.067861 -0.932405 -0.423751 0.633640 0.000188 0.840486 0.019777 -0.736631 0.554604 0.373162 1.004747 0.003585 0.162627 0.447200 -0.143596 0.000140 -0.472802 -0.120113 -0.316234 0.654274 0.422893
417 164490.000000 -0.850648 0.312564 -0.886593 0.174151 0.000188 1.421124 -0.553500 -0.842004 -1.669852 -2.255444 -1.006644 -0.414473 1.285110 1.134576 -0.929797 0.000140 1.130799 -0.290223 -1.020308 0.598844 0.561326
418 164740.000000 -0.980444 0.376648 -2.660665 0.000430 -0.262462 -0.368470 0.000176 1.202992 -0.533283 -0.122397 -0.022946 0.652739 0.374587 0.000153 0.330110 -1.459829 -1.533166 1.100734 -0.784169 -0.029105 -0.390969
419 164856.000000 0.001748 0.001267 0.000519 -0.638111 0.000188 0.196611 -0.419994 0.000176 0.009127 -0.743710 2.370435 1.112653 2.575337 -0.196370 -0.112999 1.560060 0.000131 0.035865 -0.577124 -1.012341 0.748035
420 164911.000000 0.137700 0.281185 -0.847066 0.080270 0.000188 0.986325 0.000176 -1.258868 -0.124020 -2.595977 -0.249296 -0.495508 -1.384954 -0.789646 -0.637354 -0.606727 -1.214912 0.524905 -0.659365 -0.006691 -0.333329
421 165566.000000 0.508887 -1.397328 0.733589 -1.500768 2.034341 0.729234 0.000176 0.700511 0.293518 -1.633707 -0.402967 -0.128995 0.304407 -2.187485 -3.028194 1.084933 -1.033596 0.264768 -1.205478 -0.052599 0.236286
422 165745.000000 0.676321 0.559117 1.259529 0.280839 0.000188 1.420670 0.000176 -1.403244 1.158142 -1.650036 -0.619828 -0.109672 -1.326084 0.328765 -1.384038 -0.478724 0.598050 -0.241206 -1.183285 0.119108 0.473234
423 166687.000000 0.073233 1.306571 -0.675872 -1.685233 0.000188 -0.686329 0.000176 1.106742 -1.960141 -0.215356 0.446853 -0.744097 0.311536 -0.395716 0.787121 0.415464 -0.865222 0.832206 0.446596 -0.078477 1.266243
424 166803.000000 -0.639637 0.715458 -0.500444 -0.237098 0.000188 0.496297 1.219767 1.067552 0.638770 -1.398591 -0.173524 0.918669 -0.809455 0.222513 0.568950 0.000140 0.518395 1.571556 -1.118791 -1.482777 -1.286008
425 167462.000000 -1.189797 1.494735 -0.713957 0.023669 0.000188 0.000182 -0.460567 1.615050 1.044973 -0.420753 0.611372 0.904433 -1.377465 0.000153 0.353252 2.583737 -0.105098 0.358977 0.000104 0.951155 0.474266
426 167500.000000 -1.221483 1.795857 0.495459 -1.799294 -0.089821 0.000182 1.487870 -0.834628 0.075665 1.070086 0.542334 0.043406 0.200426 0.000153 0.022796 -0.342322 -0.555255 -0.150926 0.782508 -0.018321 -0.566512
427 168057.000000 0.682436 0.129879 -0.034970 0.000430 0.403305 1.159211 0.612823 0.869896 1.130834 -0.866260 2.659747 -2.387464 -0.667861 1.321643 -0.261859 0.620916 1.980216 -0.281157 -1.480144 0.508298 1.061721
428 168174.000000 0.840470 -0.952459 -0.700155 1.302007 -0.235655 0.629061 0.000176 -0.014413 0.760103 0.802773 1.195178 -0.787349 -1.507019 0.321401 -0.991434 1.747840 -0.277010 0.535320 0.023388 1.440319 0.512534
429 168241.000000 1.719371 0.422667 1.694260 -0.217485 0.000188 0.000182 0.924620 0.468896 -0.065872 -0.593858 1.671146 -0.634937 1.437523 -0.068501 0.294775 0.045163 -0.804335 0.734841 0.667293 0.289784 0.188976
