#################################################################
#APDM Input Graph, this input graph includes 3 sections:
#section1 : general information
#section2 : nodes
#section3 : edges
#section4 : trueSubGraph (Optional)
#
#if nodes haven't information set weight to null
#################################################################
SECTION1 (General Information)
numNodes = 774
numEdges = 3514
usedAlgorithm = NULL
dataSource = GraphMLDataset
numOfFeatures = 20
truth_features = 
END
#################################################################
SECTION2 (Nodes Information)
NodeID att0 att1 att2 att3 att4 att5 att6 att7 att8 att9 att10 att11 att12 att13 att14 att15 att16 att17 att18 att19
272 3454.000000 -1.088042 -0.579401 0.194183 2.059373 -2.010066 0.226955 0.299864 0.000000 0.084391 0.488277 -0.767067 -1.594194 0.000000 -0.622832 -1.233204 0.049395 0.000000 -0.958002 0.588825 0.874336
273 3466.000000 -2.349971 -1.438056 1.832847 -1.469307 0.521123 0.870687 0.197644 0.873444 0.736619 -0.429095 0.000000 0.458021 0.000000 -0.375484 -1.185158 0.940366 0.380236 -0.464127 0.373744 1.300809
274 3467.000000 0.533747 -0.292090 -0.393306 0.029579 -1.295172 -0.025050 -0.655060 -0.526163 1.417764 0.095267 -0.397868 0.343516 0.000000 1.593384 -0.153342 2.155017 0.000000 1.322156 -0.046762 -1.646110
275 3474.000000 -0.377303 0.940671 0.000000 0.000000 -0.414057 0.517335 0.626665 -0.178129 -1.163521 1.668632 -0.282472 0.000000 -0.713120 0.000000 -1.624944 -0.538545 -0.580910 1.499773 0.617937 0.000000
276 3477.000000 -0.048818 0.940671 0.000000 0.000000 0.147166 0.278439 -0.590477 1.156001 -3.219098 0.730651 -1.144356 0.000000 -1.789154 -0.275170 -1.081630 -0.465163 1.182653 -0.380565 -0.349784 0.074058
277 3478.000000 -0.769999 0.376268 0.000000 0.840556 -0.075728 -0.012363 0.027342 -0.328160 0.708905 0.002660 -0.607351 0.633035 0.950143 0.488624 1.928484 -0.026307 -0.292971 0.019087 -0.227543 -1.155738
278 3485.000000 -0.157586 0.000000 -0.590529 -0.934900 0.797657 0.671652 1.604817 -1.597244 0.948594 -0.546313 -1.693775 0.114505 2.028332 -0.233573 1.077096 -0.629296 2.006884 -0.944420 1.688435 0.673007
279 3487.000000 0.000000 0.000000 -0.894829 1.669984 0.304402 0.000000 0.072431 0.710964 0.000000 1.080398 0.315060 0.000000 0.225870 -0.152778 -0.513577 0.668111 -0.020004 0.528278 -1.830366 0.000000
280 3497.000000 -1.177073 -0.291998 -0.497244 0.858030 0.479389 1.686924 1.224813 -0.460993 0.269161 0.697180 0.000000 0.229011 0.000000 0.298051 2.268739 -0.541210 -0.144256 0.573713 0.426726 1.271625
281 3498.000000 -0.233660 1.410352 -0.594125 -0.425901 -0.423597 0.818755 -0.407220 1.184400 1.268898 1.071091 0.214968 0.114505 -0.685007 -0.228092 0.181600 0.859554 0.116707 1.337281 1.378753 0.763971
282 3500.000000 0.000000 0.000000 -0.985115 -0.632071 0.000000 0.901587 0.003631 -0.020420 -1.071166 0.703391 1.037611 0.621935 -0.576660 0.536514 2.689953 1.095483 1.727995 0.004991 -1.512853 -0.656034
283 3563.000000 1.184284 0.000000 0.575714 -1.444832 -0.820489 0.000000 -0.129193 1.436787 -0.903523 0.416787 -0.283998 -0.635393 -0.730669 -0.520431 0.000000 -0.623108 -0.583872 -0.862992 1.273140 0.257341
284 3564.000000 -2.538529 0.000000 0.629075 -0.486617 0.332618 -1.531626 -0.654278 -0.789877 -1.267733 -0.101076 -0.519558 -0.067015 -0.366228 0.271930 0.324549 -0.441769 -0.375960 0.513696 -0.307539 -0.028309
285 3568.000000 0.153317 0.000000 0.896727 -0.074926 0.000000 0.640436 0.007271 0.134713 -0.032102 1.077644 0.430415 0.114505 0.252752 -0.765695 0.649097 -0.303580 0.000000 0.580272 0.794414 -0.682424
286 3569.000000 -0.502221 0.000000 0.226839 -0.513193 0.000000 2.013202 -0.615933 -0.623978 -0.427710 -0.505823 -0.161787 0.229011 0.252752 0.149734 0.649097 0.210685 0.000000 1.764517 1.419310 -0.391144
287 3614.000000 0.552038 1.311656 -0.281621 0.179765 0.013826 -0.410530 -1.614088 -1.249004 -0.729819 0.720739 0.262362 0.372217 0.000000 1.253629 0.324549 0.980369 1.879540 0.475801 -0.927378 0.390295
288 3626.000000 0.489644 -1.860467 -1.097243 -0.357358 0.005502 0.257251 1.639656 0.514120 1.102289 0.329676 0.874092 0.229011 0.000000 0.279566 0.000000 0.431019 0.564639 1.043113 -1.032809 -0.628921
289 3628.000000 1.372509 -0.006624 -0.549177 -1.044205 0.260530 0.065291 -0.390087 0.246180 0.144808 2.023134 0.429936 -1.943813 -0.520246 0.706044 0.000000 1.926543 -0.046995 1.015341 -0.591122 1.098009
290 3639.000000 0.000000 -1.144787 -1.433932 -0.319573 -0.395154 0.315591 -1.559905 1.241917 0.000000 -0.292256 0.681252 0.769180 0.613190 0.078131 0.000000 -0.858560 0.155185 -1.162795 -0.353868 1.290380
291 3640.000000 0.000000 -0.507230 1.350647 1.273453 1.228863 0.130239 -0.306044 -0.859792 -1.199522 -0.011779 -1.143072 0.666688 0.000000 0.999348 -0.197115 2.126046 -1.662272 0.588371 1.604544 -0.240801
292 3646.000000 1.141227 0.000000 0.252195 -1.402200 2.349704 0.390717 -0.227805 -0.531458 0.235256 -1.443673 1.399916 -1.555125 1.303433 -0.040449 0.324549 0.915661 -1.099784 -1.062171 0.521776 -0.113466
293 3649.000000 0.714179 0.342040 -0.465792 -0.599507 0.757405 0.256714 0.000000 0.826387 -0.945912 -0.482941 -0.399942 -0.583203 0.066230 0.537278 1.722670 -0.711517 0.397347 0.107442 -0.046637 0.398999
294 3661.000000 0.034063 -0.807121 -0.117329 0.275742 -0.125533 2.079068 -0.778759 0.044370 0.783441 0.484557 0.000000 0.343516 -0.575570 -1.116823 0.046831 1.082279 -0.168198 -2.707996 0.946914 1.020135
295 3672.000000 -0.659635 0.190528 1.650450 1.018036 0.668500 0.130239 -1.069384 0.895352 -1.036399 0.247298 -2.387877 -1.932211 0.382708 0.000000 0.961580 -0.962190 -1.061299 -0.301588 0.329303 -1.049373
296 3694.000000 -1.989917 1.475738 0.081026 0.351960 -0.241435 -1.788498 1.353360 0.201217 -0.753719 0.000000 -1.279068 0.000000 1.495925 -0.887463 1.260820 0.000000 2.062565 0.287920 -0.601803 0.000000
297 3707.000000 1.235661 1.151478 -1.584387 1.086478 -0.392337 0.669309 0.341026 0.301403 1.101962 0.274854 -1.704473 0.114505 0.082634 0.000000 2.489731 -0.783513 0.619067 -0.558285 0.426308 0.835541
298 3709.000000 2.427825 0.454329 0.984533 -0.846967 -0.777703 -0.243565 2.205058 0.087381 2.371203 0.151496 0.021057 0.229011 0.252752 0.000000 0.558730 0.000000 -0.308628 0.092088 -0.056883 1.016407
299 3721.000000 0.960980 0.000000 -0.115305 0.831542 0.851175 -0.379381 0.725063 -0.078654 -0.237321 0.000000 0.000000 0.114505 -0.711622 0.000000 0.068250 -0.053079 -1.834640 0.818510 -1.822160 -1.151801
300 3748.000000 0.111683 0.000000 -0.388461 0.967915 -1.429762 0.260478 -0.191210 0.000000 -0.230650 -0.138249 0.982192 -0.190824 0.632400 -0.043462 0.324549 -1.056076 0.000000 -0.620276 0.285919 0.684232
301 3750.000000 -0.164374 -0.710288 -0.498948 0.334456 -0.737821 0.130239 -1.400964 -0.936097 0.811153 -0.101966 0.482420 1.137367 0.402389 -0.808302 0.000000 1.591393 0.855185 -1.964213 0.349161 0.224356
302 3753.000000 0.094443 1.851706 -0.515323 0.031560 0.469686 0.130239 0.702137 -1.040315 1.598530 -0.778701 0.116385 -0.814875 1.681172 0.491940 0.000000 -0.787188 0.603295 0.203223 -0.652133 -0.026322
303 3757.000000 -0.299716 0.497865 -1.228223 0.142212 0.000000 -0.357284 0.205343 0.600315 1.358937 0.635036 -1.872847 0.229011 0.000000 0.000000 0.000000 -0.737719 -0.282895 -0.188706 1.078347 -0.542591
304 3771.000000 -0.431838 -0.359046 0.551293 -0.477794 -1.529293 1.393146 0.370335 -0.457787 0.715173 0.941881 1.110707 0.229011 0.000000 0.781772 0.218375 0.080639 -0.223683 0.651215 -1.626315 -1.337280
305 3772.000000 1.530834 2.086903 -0.512556 0.456806 0.185459 -0.558913 1.087106 0.729535 0.336852 -0.616779 0.167217 0.114505 1.339048 0.000000 -0.124060 -0.058872 -0.916941 -0.908135 0.479161 -0.251264
306 3781.000000 0.000000 0.000000 0.786357 -0.670397 0.113929 0.888187 0.579274 -0.950945 -2.016510 0.975503 0.208724 0.000000 1.004732 0.969903 -1.565294 0.139323 0.000000 0.206389 -0.045257 -1.464057
307 3783.000000 0.132301 0.188134 -1.449357 -0.476723 -0.098286 0.236558 0.357318 -0.026322 1.230998 -0.171769 -0.089310 0.865590 0.000000 0.000000 0.104193 0.082576 0.412987 -0.024561 0.136878 -0.437507
308 3850.000000 0.952424 0.175109 0.095047 0.287340 0.523464 0.330377 -1.443700 -0.581948 0.302146 0.000000 1.241601 -0.956786 0.285829 0.324681 1.590107 0.731911 -0.093367 0.412908 0.297286 1.111881
309 3851.000000 0.952424 1.291533 1.217570 -2.250977 0.136773 0.818582 0.865503 1.771491 -1.071938 0.000000 1.443242 0.375816 1.285800 -1.262058 -0.023648 0.320030 -1.301015 -0.963133 -0.818534 1.744665
310 3872.000000 -0.776963 0.188134 1.339648 -1.110649 -1.087491 2.077853 -0.550454 -1.779964 0.299481 0.717014 0.669799 0.114505 0.556181 -0.591312 -1.165790 1.243103 0.188013 0.027206 -0.551223 0.068350
311 3879.000000 0.000000 1.834817 0.014246 -1.418955 -0.472566 0.251645 -1.290151 -0.719953 0.410108 0.254172 -0.726497 0.552230 0.000000 -0.704669 -0.237077 1.587504 -0.355423 -2.955103 1.130977 0.000000
312 3916.000000 0.000000 0.000000 1.599467 0.237476 -0.584508 0.000000 1.704430 -0.597271 -2.006869 0.258294 0.104437 1.487176 1.292366 1.682377 -0.925812 0.320388 1.107412 2.179971 -0.803953 0.412596
313 3922.000000 0.290240 0.000000 -0.876436 0.352206 0.679742 -1.575386 -1.104555 -0.813572 1.200899 0.108938 2.358464 0.000000 -1.792624 -0.801924 1.200186 0.790342 0.000000 -0.081984 0.370703 0.245499
314 3935.000000 -0.126327 0.865373 -0.568237 0.154560 -0.534507 -0.540298 -0.086542 1.855890 0.024112 0.000000 0.402724 0.114505 0.000000 -0.379703 -1.700680 -1.234205 1.135224 0.593551 -1.488382 -0.357818
315 3984.000000 0.673616 0.000000 -0.596132 1.284106 -1.425389 -0.918278 -0.449328 -1.512713 0.717120 0.000000 -0.501518 0.000000 -0.464185 0.863620 -0.728676 -0.335765 0.570162 -1.329485 1.380404 0.369653
316 4067.000000 0.000000 -2.025933 -1.511989 -1.264538 1.485955 0.000000 0.685333 0.483218 2.339290 -1.649406 0.734003 -0.285390 0.995897 -0.766853 0.324549 -1.875849 -0.914257 1.642750 -0.493901 0.391603
317 4096.000000 1.476326 0.000000 1.552876 -0.240616 -1.388410 0.743580 0.165359 0.000000 2.368839 2.113306 0.547274 -0.527617 -0.807878 -0.488561 0.250253 -0.662926 0.000000 0.233680 0.258917 0.280159
318 4174.000000 -0.293065 0.407544 -1.091825 0.176336 -1.160546 1.593404 0.705271 0.728606 -1.308239 1.417315 0.000000 0.000000 -0.016383 -0.948239 0.000000 -1.060190 -0.093352 -0.238519 0.655195 2.113032
319 4205.000000 0.000000 0.000000 -0.552721 -2.634008 -2.115083 0.000000 0.025888 -0.198575 -0.465621 0.354313 1.444332 0.436467 1.821423 1.682846 -0.048627 -0.315696 -0.502989 0.098086 -0.641750 -1.255526
320 4206.000000 0.501497 0.000000 0.199618 2.137688 0.662895 0.260478 0.456534 0.642677 2.654619 0.108669 -0.998235 -1.148398 0.252752 -1.457051 1.071116 -0.302543 0.877642 0.113424 -0.823312 0.159001
321 4208.000000 -1.086873 0.000000 -1.012562 0.169123 -0.559045 0.000000 0.020861 1.489560 -1.132954 0.939997 0.470025 0.550256 0.542854 -0.394868 -0.107853 -0.702052 0.000000 -1.234498 0.923549 -0.398617
322 4219.000000 -0.646215 -0.216468 0.991166 -0.426442 -0.555168 0.390717 -0.398822 -0.212770 0.886284 0.969631 -0.344150 0.717566 0.398531 -0.233989 0.219410 -1.082500 -1.502271 -0.019626 -0.235007 0.068731
323 4220.000000 0.212509 -0.050414 -2.201335 -0.286609 0.876688 0.000000 0.668451 0.045436 -0.277548 -2.074206 0.549613 -0.164667 0.252752 -1.353917 0.468948 -0.361859 0.000000 0.874037 -0.934395 0.845604
324 4227.000000 1.935405 0.396706 0.403810 1.655622 -0.596384 1.483734 -0.644614 -0.185777 0.265043 -0.518934 -0.367356 0.458021 -1.522934 1.547306 -0.911351 0.005138 3.406622 -0.205758 1.121386 -2.114349
325 4228.000000 0.055852 0.538882 0.001010 -0.304638 0.100986 -0.384493 -1.276879 -0.768653 -0.297532 1.479700 0.654234 0.229011 -1.077219 0.667200 -0.883882 -0.254652 -1.926455 -0.846848 0.295386 -0.918668
326 4265.000000 -0.596658 0.000000 -0.477531 0.957125 0.878373 -0.699564 -0.427635 0.759520 0.053943 0.770736 -0.149053 0.000000 1.473378 -0.837491 0.569616 0.457468 0.000000 0.037029 0.347886 0.097147
327 4267.000000 0.652521 0.000000 0.091253 1.335225 -1.549623 1.476679 0.235451 1.601734 0.175954 -0.148034 0.752464 0.114505 0.967880 -0.176441 0.000000 0.501146 -1.086652 -1.656997 -0.436289 0.000000
328 4269.000000 0.668426 0.188134 0.220463 1.242779 -0.833999 -0.239481 0.433013 0.426327 0.000000 0.000000 -1.235363 0.247579 0.579603 -0.928650 -1.674775 0.105471 -0.640878 1.315363 -0.778072 0.074058
329 4273.000000 -0.545727 -0.877240 -0.319468 1.500260 2.561331 -1.209498 0.777217 2.661634 0.685698 1.255561 -0.174748 0.114505 0.000000 -0.676843 0.249299 -0.226729 0.777590 0.207486 2.397708 -0.356065
330 4312.000000 0.623214 0.607576 0.901988 -0.780787 2.116948 0.260478 1.296314 0.221122 -1.614593 1.385111 -0.362929 0.000000 -2.054604 -1.443625 1.095467 0.868171 -0.464177 1.482407 0.275814 -0.916268
331 4314.000000 -0.788113 -0.743413 0.070928 -0.073840 -0.283205 0.520956 0.087819 0.106800 0.632859 1.017092 -1.347464 0.000000 -1.360888 0.329597 -0.519273 0.987785 -0.529458 -0.304010 -2.974122 -1.612691
332 4356.000000 0.000000 -0.194375 0.507817 0.284023 0.520246 -0.705625 1.190661 -0.607330 -2.170238 -0.796642 0.293580 -0.559223 0.385007 -1.573772 1.168344 0.749550 0.282127 1.323841 1.423636 0.359546
333 4360.000000 0.952424 0.564403 -0.817101 1.731715 -1.062101 -2.686599 0.198623 1.664799 1.889114 -0.683971 0.000000 0.000000 -1.223986 0.643167 1.747416 -0.087426 1.061559 -1.162139 -1.090444 0.000000
334 4427.000000 -0.494144 0.087345 0.002744 -0.778506 -1.848538 0.000000 0.093082 -1.306618 1.596562 0.482173 0.080227 0.032745 -0.461623 0.000000 0.000000 1.291955 -0.200570 1.565697 -0.453586 -0.529624
335 4501.000000 2.565873 -1.935555 0.681421 -0.214038 -0.482325 -1.230876 0.753831 -0.644907 2.365154 0.502482 -0.563850 1.030548 0.000000 -1.188513 -1.660653 -1.268972 0.846706 0.872843 0.864704 0.000000
336 4512.000000 -0.485456 0.000000 0.579378 -0.593408 -0.101176 0.130239 0.619193 1.049063 -0.773643 0.000000 1.315231 0.180945 0.425705 -0.893805 -0.790281 1.750987 0.000000 0.040692 -0.145976 -0.335065
337 4528.000000 -0.820038 0.280674 0.808143 0.901513 -0.890407 0.260478 1.589277 1.159456 -0.004765 -1.049165 1.538124 -0.378104 2.385249 -0.408582 1.876401 -1.582760 -1.047846 1.023182 0.943347 1.089138
338 4532.000000 0.000000 -0.082932 0.463297 -1.680926 0.164069 0.780023 -0.067657 -0.537489 0.359649 1.963573 0.209791 0.000000 0.716498 0.433373 0.187584 -0.418508 0.000000 0.695852 -0.105612 1.346411
339 4598.000000 0.150484 1.191052 2.990257 1.977990 -1.705709 0.260478 0.982767 1.008143 -1.412344 0.481039 -0.066441 0.226447 -0.403655 -1.561518 -0.535071 -0.412844 1.129770 -0.874320 1.041233 -0.136976
340 4616.000000 -0.958077 -0.400535 0.000000 0.500426 -0.983472 -1.954055 -0.385368 2.128897 0.183199 0.000000 0.088661 0.000000 1.071445 0.536475 -0.191002 0.078909 0.068772 -1.658427 -1.346330 0.575373
341 4642.000000 -0.257286 -0.848205 1.842816 -1.503017 0.071929 -1.375309 -0.092652 2.039278 -0.777053 -0.538455 0.382286 0.114505 0.000000 -0.780880 -0.881987 -0.036622 1.473498 -0.202421 -0.188983 -2.178191
342 4705.000000 -0.011767 0.427568 -0.631646 0.000000 0.000000 0.130239 0.288165 0.786513 -0.667623 2.804912 -0.266451 2.135441 0.000000 1.881218 0.729026 0.874319 0.368806 -0.155736 -0.358849 0.693289
343 4733.000000 1.138417 0.200940 -1.104980 -2.376561 1.741954 -0.713502 0.661074 -0.732660 0.828594 2.213031 0.145416 0.343516 0.423597 -1.307768 -0.541708 -0.471828 0.158673 -0.215483 1.245538 1.505278
344 4734.000000 2.429802 1.171486 0.536460 -0.955235 0.023844 -0.928847 -0.902318 0.680103 0.073478 0.867919 -0.132399 0.343516 -3.225828 2.167186 -0.190542 -0.388964 1.523783 2.108168 1.037788 -0.326463
345 4869.000000 -0.129720 0.000000 -0.704705 -1.207503 -0.572216 0.130239 -0.844199 0.978753 -0.886906 0.173125 1.254339 -0.603899 0.200500 0.518941 1.064129 0.672235 -0.805575 -0.417816 -0.846581 0.720612
346 4871.000000 0.881659 0.000000 -2.411673 0.441328 -0.181252 0.130239 -1.245584 -0.896250 0.565478 -0.256228 0.728297 0.070438 -1.040653 0.093979 -1.199438 2.563531 -0.004150 -0.684437 -1.062987 -1.618348
347 4874.000000 0.841043 -0.235062 -0.501009 1.431064 -0.183951 -1.876945 0.016328 -0.481085 0.748735 -1.583971 -0.708018 1.046501 1.542459 0.390427 0.182409 -2.009532 0.000000 -1.014621 0.111056 0.868732
348 4876.000000 -2.108683 -1.076077 -0.333389 -1.822812 -0.063977 0.130239 1.220557 1.005400 0.019418 0.876256 -0.236707 -0.191722 -0.268154 -2.201881 1.092102 0.691256 -0.502647 0.726687 0.000000 1.380891
349 4910.000000 0.000000 0.461425 -0.610865 -0.436268 -0.628747 0.130239 -0.951685 -0.787399 -1.085125 -0.965268 2.521630 1.201000 -1.196924 0.315163 1.889299 -0.604455 -0.658049 -0.389285 1.699156 1.555632
350 4919.000000 1.264574 0.188134 0.858937 1.124158 -0.762700 0.285035 0.280276 0.276763 0.294767 -0.489588 -0.307260 0.140569 -2.341072 -0.656998 0.840980 -0.889667 -0.162458 -0.247997 0.000000 -1.433658
351 4924.000000 0.670036 0.000000 0.101812 0.135336 -1.833020 0.000000 0.554322 -1.224858 -2.446192 1.390093 0.633166 -0.020185 -0.196525 0.676624 -0.873852 0.351576 0.844506 -0.264102 0.000000 -0.056303
352 4925.000000 0.555383 0.529857 0.284991 0.382913 2.084694 -2.403290 -0.683218 0.626318 0.000000 -0.168701 1.737158 -0.554156 -0.407430 0.609969 -0.505510 0.343638 -0.267504 -0.111590 0.149446 1.211638
353 4930.000000 0.453901 -0.101914 0.235616 -0.014061 2.389691 -2.526410 -0.210519 -0.652846 -1.680412 0.532864 -0.347070 2.460133 -1.546925 2.380944 0.509982 -0.085568 1.145307 -0.831544 0.149446 0.704196
354 4944.000000 0.471397 -0.487602 -0.094703 0.000000 1.104273 0.130239 -0.883856 0.128494 0.000000 -0.042904 -0.098893 0.821248 0.000000 0.438284 -0.105458 -0.108024 0.465161 -0.341213 0.000000 0.000000
355 4961.000000 0.174809 1.320027 0.762855 0.000000 0.819154 -2.296415 -0.270298 -0.998261 -0.508800 0.479799 -0.944141 1.143703 -1.236747 0.843495 -1.709714 0.062998 -0.378489 0.847946 0.074723 -0.421117
356 4962.000000 1.718835 -0.569263 0.711239 0.000000 -0.150019 1.004665 -0.819918 -1.388605 -0.222690 -1.317303 0.087185 1.567228 -1.162385 -1.026854 -1.252419 0.497509 1.323720 0.758660 0.074723 -0.048473
357 4963.000000 0.506431 0.809653 -0.282820 0.000000 -0.700022 0.000000 1.318237 0.117946 0.000000 -0.557716 -0.222241 -0.642499 -1.083612 0.000000 -0.717618 2.081211 0.232645 0.791274 0.074723 1.164566
358 4967.000000 0.000000 0.000000 -1.636551 0.351043 -1.577881 1.036635 -1.221733 1.304166 0.000000 1.702677 0.616017 0.337022 1.795517 0.000000 0.769163 0.184654 1.281943 1.155493 -0.980924 -0.280319
359 4973.000000 -0.384915 -0.702211 -0.760503 0.969128 0.369692 0.000000 -0.712369 -0.479909 -0.861897 0.488206 0.509465 1.738816 1.116652 -0.618190 0.290814 -0.267631 -0.583542 0.076408 0.000000 0.000000
360 4982.000000 0.028479 0.041900 -0.868412 0.554863 0.743208 0.260478 0.459236 0.275315 -0.385467 -0.968688 0.395864 1.064993 -0.898679 -0.287636 0.000000 -2.273886 0.320107 -2.372217 0.162551 -0.558135
361 4984.000000 1.557851 -0.212949 1.155415 0.962089 -0.484651 0.260478 1.011283 0.596930 0.191074 -0.265435 0.745976 1.918930 -0.617754 -1.426270 0.000000 0.184316 0.309212 0.794974 -0.019717 -1.332232
362 4985.000000 -0.804057 -0.912475 -0.606821 0.063050 -0.105813 0.130239 -0.672200 1.128693 0.656688 0.040879 -0.013253 0.230500 -0.496017 0.538435 0.000000 0.482637 -0.672960 -1.055274 0.728186 -0.160772
363 4987.000000 1.944646 -0.159048 0.184132 1.195474 -0.734331 0.000000 -2.314677 -0.833068 0.187184 -0.781406 -0.342430 0.257798 -0.728541 -2.480954 0.742921 0.073113 0.057310 -1.133603 0.103274 0.000000
364 4994.000000 2.388702 0.234590 0.400253 0.000000 0.216418 0.130239 1.857266 -0.727577 1.494397 0.000000 1.631411 -0.057813 0.652609 0.034401 0.366881 0.952398 -0.392770 0.447469 0.657894 0.330753
365 4995.000000 1.549735 0.534626 0.088081 0.000000 0.619633 0.130239 2.120694 -0.751381 -0.120772 0.000000 -0.396968 0.557269 0.345422 -0.489091 2.232746 0.326654 0.287418 0.600576 1.032661 0.700607
366 4996.000000 0.159817 -0.999353 1.597337 0.597737 0.467252 0.260478 -0.043057 0.902206 0.000000 0.000000 -0.500873 0.094131 -0.611614 -1.182079 0.000000 0.109027 0.455769 0.694911 0.656504 1.409569
367 4997.000000 0.736541 0.939047 -0.402459 1.045089 2.920878 0.130239 -0.196752 -0.930572 -0.873607 0.000000 0.841015 -1.572127 -0.542609 1.034197 0.650711 1.001040 -0.901409 -0.534322 -0.244341 -0.679864
368 4998.000000 0.311670 1.593026 0.910190 0.000000 -0.124559 0.130239 -2.476953 -0.241080 -0.432800 -0.548101 -0.524033 -0.552062 0.281617 -2.455320 -0.630198 1.106984 -0.210703 0.887149 0.338048 2.023394
369 5003.000000 0.279234 -0.616810 -1.736547 0.000000 0.300635 0.260478 -1.588018 0.591385 0.169474 0.296023 -0.937928 0.264555 -0.349796 -1.090051 -1.165030 -0.604450 0.246711 -0.575342 0.074723 -0.294134
370 5009.000000 0.000000 0.316095 -0.923290 0.597737 0.320761 2.246668 1.220728 1.708183 0.000000 -0.899429 -0.475848 0.676040 0.155748 -0.377300 -0.152002 1.233366 -0.909017 0.467219 0.074723 2.521949
371 5010.000000 0.000000 0.524780 -0.485807 0.597737 -0.220991 0.260478 -1.946498 0.628164 0.000000 0.832905 -0.178309 0.400319 1.420392 -0.834124 0.000000 -1.741910 -0.300966 -0.263204 0.224169 -0.361752
372 5016.000000 0.000000 -0.565518 -1.000630 0.000000 -0.838108 0.000000 -1.331980 -0.425460 -0.161442 -0.693958 -1.975676 -1.060432 -0.064609 -0.506122 0.178255 -2.025204 0.377037 -0.814008 -0.248913 -1.849607
373 5020.000000 -0.381953 0.499614 0.000000 -1.851405 -0.676277 0.000000 -0.524201 -1.107580 -0.116848 0.219261 0.827651 -1.632756 -0.275204 -0.706033 -0.168007 -2.212851 -0.733259 0.000000 -0.867363 1.189897
374 5023.000000 0.000000 -0.311399 0.311299 0.597737 0.402634 0.108428 -0.204608 -0.306610 0.000000 -0.741846 0.207386 0.751824 -0.113938 -0.380135 -0.643811 -0.020510 0.458635 -1.446386 0.747044 0.000000
375 5038.000000 0.657107 1.035442 0.123679 0.000000 -0.931843 0.268105 -1.024652 0.723290 0.187937 0.608122 0.639944 -0.946041 -0.495789 0.000000 -0.178585 0.229311 -0.302530 0.142418 0.000000 -0.670971
376 5039.000000 -1.016301 0.961247 0.201253 -1.516931 1.332253 0.000000 -0.951818 1.072691 0.892773 -0.131129 0.488481 0.684540 1.008219 0.732213 -1.493245 -1.141230 -0.906435 -0.560950 0.604449 1.427121
377 5040.000000 0.000000 0.264294 0.144128 0.000000 0.441431 0.520956 -1.426174 0.717914 -0.620910 0.201373 -0.072184 -0.569194 0.207403 0.732213 -0.609174 -2.081228 0.139462 0.304834 -0.573648 -0.469146
378 5055.000000 0.000000 -1.535065 0.672149 0.460990 -1.910379 -0.874734 -0.965338 -0.393840 0.000000 0.134596 -0.635840 -0.582360 -0.351499 0.215201 -0.047392 0.121231 0.949610 0.133636 0.074723 1.574034
379 5058.000000 -1.826207 -0.294698 -0.340765 0.000000 1.176453 -0.121516 -0.190721 0.820347 0.000000 0.134625 1.670406 0.124316 -2.175453 0.647424 0.352714 0.262762 -0.579248 1.267919 0.000000 -0.499862
380 5060.000000 -0.795212 0.376268 -0.943178 0.453490 0.516212 0.130239 2.044492 0.360525 -1.684906 -0.038400 0.725893 -0.182931 -1.435317 -0.886265 1.186615 -0.107351 0.922443 -0.778385 0.074723 -0.535275
381 5064.000000 1.557412 1.002080 1.081899 -1.514188 1.491295 0.390717 -0.644467 0.000000 0.112926 0.416877 -0.903458 -0.330581 0.621043 0.360435 0.168657 0.337004 1.150244 0.078657 -1.373604 0.323114
382 5066.000000 -0.227667 0.644667 0.000000 2.319481 0.083399 0.520956 -0.764795 -1.324411 -0.416441 0.348423 1.614577 1.385421 -1.252488 -0.836811 -0.137619 -1.160869 0.128174 0.393758 1.083668 -1.173821
383 5094.000000 0.573309 -0.954097 -0.046522 0.597737 0.309165 0.130239 0.000000 0.130973 0.022077 0.550561 -0.568167 0.290140 -0.137129 0.749052 0.141641 0.859910 0.407701 -0.251606 -1.672884 1.447856
384 5096.000000 0.000000 0.000000 -1.612380 -0.212001 0.150450 0.260478 -0.275600 1.589997 0.696668 -0.179171 1.874979 -0.219481 -0.107251 0.716330 -0.164159 0.100200 -0.843224 -1.444849 0.357444 1.215021
385 5109.000000 0.000000 0.000000 0.839400 -0.391437 0.408956 0.000000 -1.635188 0.568250 0.841049 -0.421949 -0.272956 0.498472 1.179364 0.163016 0.475752 0.474165 -0.137741 -0.246259 0.000000 0.746425
386 5110.000000 0.648888 0.376268 0.000000 0.597737 -0.217178 0.000000 -1.680159 -0.674735 0.561551 0.108669 0.021885 -1.425768 1.379202 -0.079494 0.904698 0.000000 -0.143442 -0.067279 1.116880 0.074058
387 5111.000000 0.952424 1.633137 0.000000 0.597737 -1.838470 0.130239 2.137765 0.558405 0.374368 -1.673042 0.848488 -0.022656 -0.404490 -2.366343 -0.616333 0.000000 -0.232452 -0.014682 -0.964254 -2.403524
388 5112.000000 1.002798 -0.271250 -0.507297 0.000000 -0.580103 -0.092572 -1.954723 3.350534 0.187184 -1.118298 0.558997 0.494176 0.612606 0.065002 -0.063354 2.493216 -0.210832 0.000000 2.207993 -1.636784
389 5113.000000 0.108556 -0.957292 1.189999 0.000000 -1.257078 -0.221696 0.550744 0.663045 0.187184 -2.756008 1.016561 1.514672 -0.375377 -0.000832 0.910462 -1.269461 -0.316867 0.000000 0.074723 2.373530
