#################################################################
#APDM Input Graph, this input graph includes 3 sections:
#section1 : general information
#section2 : nodes
#section3 : edges
#section4 : trueSubGraph (Optional)
#
#if nodes haven't information set weight to null
#################################################################
SECTION1 (General Information)
numNodes = 856
numEdges = 5320
usedAlgorithm = NULL
dataSource = GraphMLDataset
numOfFeatures = 30
truth_features = 
END
#################################################################
SECTION2 (Nodes Information)
NodeID att0 att1 att2 att3 att4 att5 att6 att7 att8 att9 att10 att11 att12 att13 att14 att15 att16 att17 att18 att19 att20 att21 att22 att23 att24 att25 att26 att27 att28 att29
291 105091.000000 -0.274152 1.009354 0.449364 -2.688301 -1.264806 1.088199 0.332316 0.148075 0.027729 0.697175 0.044375 0.000498 0.303748 -0.943810 0.465238 -0.369820 -0.894185 0.481290 3.831145 -1.764235 0.000478 0.585718 -0.600471 0.000471 1.529397 -0.352586 -0.310502 0.000467 0.965358 0.000463
292 105094.000000 1.129965 -0.058709 -0.147563 -0.750261 -0.043805 0.000908 0.000894 -2.016188 0.146257 0.154212 -0.249056 0.037681 -1.492895 0.000495 0.000493 0.119699 -0.282893 -1.935950 -0.307307 0.000486 0.000478 -0.233467 1.112989 -1.470150 0.000469 -1.499403 0.000468 0.375934 1.071823 1.327524
293 105109.000000 0.000968 0.157189 0.000936 0.312913 0.902893 -0.839518 0.000894 1.427069 1.214348 -0.095887 0.000863 0.000498 0.745356 -0.732322 -1.578680 1.078751 0.736505 -0.459913 1.233034 0.000486 0.464256 -2.287686 0.262195 -0.158646 -0.164344 0.300875 0.469387 -1.081564 -1.159709 0.713288
294 105116.000000 -0.254004 0.350544 -1.110699 1.982822 -0.804556 0.000908 0.174486 1.087997 -0.043640 -0.168689 -1.714958 0.555147 0.465992 -1.345220 -1.456977 -1.296857 0.250655 1.160235 0.755233 0.000486 0.000478 0.621574 -0.150188 -0.141576 0.000469 0.805551 -0.449504 1.603166 0.422333 0.000463
295 105117.000000 -0.311576 1.110032 0.155386 -1.864469 -0.474392 0.000908 0.525165 -1.807955 -0.287119 0.000888 0.703136 -1.465856 -0.725293 0.000495 0.000493 -0.344834 0.472118 2.007728 -0.520053 0.000486 0.000478 -0.102755 -0.817450 -0.312341 2.015153 1.269150 -2.541402 0.000467 1.051869 -1.138872
296 105134.000000 -0.773219 0.574489 -0.603590 0.358463 2.231145 -0.573700 -1.501750 0.505394 -1.989525 -1.735707 1.252065 -1.535085 -0.424306 0.389239 -1.109494 0.515795 1.027196 0.460387 -0.517818 0.541825 -0.102968 1.002839 0.000474 1.023883 0.000469 -0.230044 0.902807 0.000467 0.000464 0.000463
297 105158.000000 -0.816141 -0.892134 -0.959714 -0.304648 -0.576450 0.231924 1.943653 -0.656465 0.000890 0.311572 0.168902 -0.393541 0.000497 -1.222956 1.302528 -0.600773 -0.691903 0.608204 0.836270 -1.124624 -1.570940 0.422688 0.000474 0.000471 1.144870 0.252994 0.847975 -0.727174 -0.149355 0.000463
298 105182.000000 1.586390 -0.384304 0.089025 -2.308638 -0.631769 0.000908 -0.343016 0.000891 0.592654 1.695082 0.162905 0.839172 -0.106637 0.000495 -0.384128 0.103279 -0.248873 -0.939186 0.551612 -0.567542 -1.160893 -0.398360 0.000474 -0.077426 -0.347030 0.158123 -1.521359 0.509713 1.366255 0.000463
299 105183.000000 1.847301 -0.265356 -0.704080 0.460250 -0.585032 1.395308 0.000894 -1.667116 0.000890 1.196196 0.512022 0.432688 0.444869 0.000495 -3.535859 -0.261505 -0.416696 0.980959 1.142697 0.000486 0.567772 -0.019895 0.867784 0.207979 0.000469 -1.001468 -1.804850 -0.476445 -1.453876 -0.106478
300 105185.000000 -0.473414 -0.701089 0.000936 0.000934 -1.219454 -1.203615 0.146755 0.420122 0.109177 -0.804027 -0.197878 -1.435734 -0.404520 -1.113220 0.526015 -0.335176 -0.961610 0.000488 -0.472425 0.763715 1.044269 -0.524383 0.799703 -1.747241 0.000469 1.204160 -1.221427 0.000467 0.000464 0.000463
301 105186.000000 -0.451391 0.755259 0.676895 -0.317450 1.777976 -1.285644 -1.548363 0.712060 1.502203 -0.064820 -0.465976 0.245808 0.000497 0.000495 0.429389 -0.489057 -0.414791 1.508334 -1.658222 0.000486 0.781239 0.225919 -0.129021 0.000471 0.522566 0.000469 0.343097 1.765449 0.000464 0.000463
302 105207.000000 1.420560 -1.198806 -1.416681 -0.925145 -0.528189 0.198344 -1.628899 -1.075539 0.000890 0.465925 0.684434 0.905294 -0.230691 0.249768 1.488362 -0.802977 -0.126966 0.707213 1.397316 0.000486 1.273399 -0.492597 0.000474 -0.556390 0.000469 0.761766 0.335892 -2.199591 0.711387 0.000463
303 105214.000000 1.056996 0.206307 -1.340753 0.752681 -2.348464 0.000908 -0.554654 -1.797434 -1.567675 0.000888 0.799544 0.390681 -0.920431 -0.758408 2.008111 0.448515 0.560401 0.734213 0.787211 0.000486 0.000478 0.230309 -0.697066 -0.382053 0.251851 -1.153807 0.118870 -1.983274 0.077968 0.000463
304 105235.000000 0.142712 0.914108 0.000936 2.159959 0.914726 -1.175207 -0.007832 -0.863683 0.060070 0.188210 0.336023 -0.199800 0.000497 0.000495 0.933038 0.000491 -1.703245 -0.562057 -1.496544 0.439955 0.000478 -1.086821 0.000474 0.000471 0.335388 1.305595 0.000468 0.406873 0.000464 0.160098
305 105237.000000 -0.191821 -0.518013 0.000936 0.000934 0.657556 0.117242 -0.110727 1.276093 1.378418 2.199142 0.000863 1.849514 0.000497 0.000495 0.003431 -0.216099 -0.491405 0.146132 0.251895 -1.912341 -0.891952 -0.089930 -0.298725 -0.574091 -0.748385 0.153993 -0.822054 0.783951 -0.904430 1.428214
306 105259.000000 0.677590 1.719703 0.000936 -0.062420 0.875120 0.836372 0.000894 -1.348132 -1.343780 -0.642592 0.125012 0.637257 1.862210 0.325616 0.202702 -0.380459 0.780196 0.992483 -0.804740 -0.141126 1.293140 -0.868649 -0.689528 0.478409 0.000469 0.441063 0.000468 -1.595099 0.000464 -0.882262
307 105267.000000 -0.608091 0.642908 0.717964 -0.242103 -1.335151 0.000908 3.338710 0.000891 1.221911 -0.143466 1.206020 -0.016889 -0.490984 0.432678 1.107285 -0.188229 -1.377382 -0.893793 0.000487 0.229340 0.000478 -0.939365 -0.515024 -1.244139 0.396920 0.000469 1.979902 0.000467 0.246023 0.134319
308 105270.000000 0.267316 3.014918 -0.577319 0.076882 0.990906 1.560763 -0.341181 -0.338508 -0.799986 -1.575620 0.897679 -1.186481 0.000497 0.837041 1.344764 0.000491 0.440423 1.553220 0.334734 1.440461 0.000478 -0.322644 0.000474 -0.077904 0.431698 0.044311 0.000468 -0.868930 0.000464 0.687444
309 105276.000000 0.711266 0.286826 0.966306 -0.130513 -0.748928 -0.760350 0.052060 0.072477 0.341502 0.000888 -2.021862 0.000498 -1.779854 0.034752 0.000493 0.056141 -0.741191 0.269881 0.348825 -2.271088 1.150263 -0.803138 0.000474 1.387358 -1.399323 -0.809461 -0.363857 0.706423 0.000464 0.899106
310 105300.000000 -0.224450 0.000943 -0.930410 -0.598646 -0.292753 0.000908 -1.286844 -1.182902 -0.003860 -0.139852 -1.653903 0.341426 0.534088 -0.526965 0.000493 -0.348836 -0.727765 -1.040962 2.505421 0.000486 0.000478 0.599650 0.259938 -0.532212 -0.953510 0.470719 0.832479 0.000467 -0.940874 -1.830360
311 105315.000000 -1.163394 0.096935 -0.915258 -1.627214 1.160173 -0.730372 0.000894 -1.682326 0.514345 -0.317157 0.105880 -0.296282 0.221849 0.000495 -0.506905 1.114697 0.048471 0.497377 0.000487 -1.580670 0.995074 -0.544049 0.000474 0.000810 2.906774 0.000469 0.034688 0.681102 0.000464 0.582819
312 105316.000000 -0.356509 -1.824783 0.000936 1.578584 -1.736138 0.000908 0.000894 0.849470 1.306177 -0.776771 -1.601708 -0.006599 0.000497 -0.856987 -0.385429 -0.763642 1.730196 -0.616695 1.501980 0.000486 -0.982599 1.611975 0.222667 0.054425 0.000469 0.725779 -0.828533 0.515737 -0.258963 0.000463
313 106005.000000 -0.311828 1.167073 -0.525165 -0.525268 0.608379 1.102789 -0.216931 -1.123360 -1.205779 0.379186 0.000863 0.543690 -0.641623 0.181836 -0.053273 1.039437 -0.906451 0.000488 -0.891771 0.446434 0.813783 0.073445 -1.311472 0.000471 0.000469 -0.428036 -1.558223 -0.084972 0.000464 0.000463
314 106019.000000 0.821189 -0.315052 0.720088 -0.057934 -0.830658 0.921897 0.666280 -0.495605 1.216516 0.000888 -0.324697 -0.348746 0.873451 0.000495 0.236253 0.760670 -0.775429 -0.203198 -2.134855 0.000486 -1.561374 -1.560615 0.000474 -0.409315 0.275691 0.530791 -0.318680 0.000467 -0.073219 0.000463
315 106028.000000 1.510548 0.000943 0.430311 -0.411586 0.000916 0.007039 -1.055437 -0.314815 1.782149 0.322763 0.000863 0.000498 -2.488083 -0.518020 -0.677559 -0.321709 -0.860917 -2.490473 0.000487 0.954058 -0.239439 -0.027638 -0.236247 -0.623831 -1.005947 0.852886 0.404365 0.701719 -0.375125 -0.446946
316 106032.000000 -1.668997 -0.362712 0.956654 0.000934 -0.227661 -1.607048 0.018045 1.714100 -0.936956 0.000888 1.153749 1.168412 -0.350174 -0.492966 0.074745 0.073664 0.000489 0.266272 -0.050014 0.745670 0.596142 0.069278 0.000474 0.000471 0.195443 -1.363321 -2.383074 -0.245019 -0.937611 -0.532470
317 106041.000000 -0.742212 0.000943 0.035842 0.371524 0.079951 1.461552 0.971648 1.725102 0.000890 0.000888 0.000863 0.000498 0.000497 0.000495 1.719132 2.584426 -1.314943 0.620171 -0.137677 -1.197420 0.755243 -0.549086 0.000474 0.056938 -0.526875 1.960846 1.128777 0.433867 0.423920 0.000463
318 106061.000000 0.919024 -0.767426 -1.087838 -1.256455 1.850029 1.044139 1.100174 1.254689 -0.119966 -0.603974 1.056058 -1.087095 0.785043 0.000495 -0.511244 -0.247870 -0.472848 0.000488 0.000487 0.000486 0.000478 0.000478 -1.329226 -0.336770 0.000469 -1.017234 -1.842293 -0.982384 0.000464 -0.669598
319 106065.000000 -0.939373 0.000943 -1.274962 -0.505156 1.756307 1.612761 -1.853916 -0.439927 0.705643 0.055386 0.943623 1.011260 0.000497 -0.444164 -0.575791 -0.044850 0.084198 -0.725561 -0.415960 0.934544 0.000478 -0.381060 -0.527313 -0.568422 -0.220126 -0.413298 0.000468 0.000467 -1.282622 -0.057876
320 106085.000000 -0.730842 0.284635 -0.558337 -0.820905 0.326264 0.000908 1.596384 1.046927 1.045964 0.939822 -1.592040 0.000498 0.000497 0.041946 0.000493 -0.486026 -0.153193 0.529815 1.912175 0.000486 0.318991 0.598597 0.131610 0.358591 1.318838 0.113562 0.000468 0.545475 -0.407899 1.824348
321 106092.000000 -0.084123 -0.703967 1.321177 0.179719 1.046040 0.178596 -0.250884 -0.385894 0.000890 -0.674295 -0.034070 0.785176 1.395589 1.000674 -0.372637 -1.868542 -0.409533 -1.289162 -0.198753 0.442495 1.626330 -0.204604 0.000474 -1.097637 0.000469 -0.498280 -0.804425 0.000467 0.621090 0.000463
322 106113.000000 0.311272 -0.814898 0.179222 0.000934 0.663843 1.397879 0.005295 1.927560 -0.016843 -0.201693 0.612211 -0.904871 -0.826476 -1.973111 0.000493 0.000491 0.244803 -1.147390 -1.221874 0.143779 0.000478 0.469907 0.000474 0.000471 -0.361010 -0.060513 1.847849 0.226141 0.000464 0.791478
323 106120.000000 -1.125772 0.534748 -0.022018 0.629055 -0.665176 0.000908 0.505405 0.372666 -1.108000 0.000888 1.179787 -0.538620 0.000497 0.000495 -0.030041 -1.234928 -0.164739 1.717319 1.117283 0.000486 -0.821197 -1.566553 0.000474 -1.455664 0.000469 0.348813 0.675348 -0.226745 0.956549 -0.425499
324 106131.000000 -1.156177 -1.019334 -1.195329 -0.078996 0.479516 0.479853 -2.148346 -1.198082 0.000890 1.092325 -0.264673 -0.611524 0.000497 0.000495 0.207807 0.272464 0.669597 0.000488 0.048859 1.210312 -0.591574 1.702085 0.000474 -1.491199 -1.221171 -0.284592 0.000468 2.475997 0.781181 0.396371
325 106133.000000 -0.364672 -0.563870 1.582471 0.000934 1.478329 0.000908 -0.016105 0.210628 2.088325 -0.517831 0.000863 0.669604 0.041023 -0.116259 0.000493 -0.036694 0.359310 -0.039902 -0.293514 0.000486 0.000478 0.669999 -0.863369 0.000471 1.432249 -1.078666 0.087893 -1.450174 1.204895 0.000463
326 106143.000000 0.381809 0.000943 -1.533262 2.576225 -1.745433 -1.256167 -0.433373 -0.429624 -0.688342 -0.367293 -0.801649 0.883885 -0.329882 -1.016014 0.000493 0.048366 0.424838 0.753767 -1.283940 0.000486 -0.709125 0.000478 -1.049606 0.000471 0.226690 -0.836888 0.579888 -1.350421 0.598534 -0.675110
327 106151.000000 0.000968 -0.893569 0.339946 0.000934 0.689809 0.420431 -0.917763 -0.908294 -0.942351 0.000888 -0.160245 -3.021548 1.013965 0.146938 0.383852 0.043425 -1.704002 -0.130245 -1.223635 0.438322 0.000478 1.546237 -1.311140 1.123332 0.000469 -0.652218 0.000468 0.000467 0.000464 -0.952440
328 106152.000000 0.158153 1.452039 -0.639305 0.298406 1.047512 0.000908 1.786039 0.659721 -1.762009 -1.188168 -1.328609 -1.560261 -1.276577 0.512754 0.000493 0.021857 -1.418081 -1.227455 -0.516928 0.000486 0.125200 0.105471 0.354900 0.057163 0.342051 -1.325277 0.000468 0.598521 -0.502662 0.000463
329 106186.000000 0.227396 -0.288549 0.466851 0.000934 0.572493 -0.444771 1.116413 -0.171008 -0.027441 -0.570086 -0.823232 -0.146170 -0.780141 0.000495 0.683218 -0.212502 -1.819149 -1.076292 0.648530 1.710159 0.733320 0.000478 1.302923 0.181834 0.866225 0.847803 0.000468 -0.265945 0.000464 0.000463
330 106247.000000 0.110778 -0.166612 0.000936 0.000934 0.063398 0.307188 -0.332044 -1.202605 1.155330 0.000888 -0.759691 -2.138049 -0.085648 0.374022 -0.899554 -1.066420 0.292140 0.340197 0.755638 0.065597 0.000478 1.455275 0.000474 1.125734 -0.116416 -1.360366 -1.144776 0.000467 0.000464 0.490529
331 106274.000000 -0.674986 0.048034 -0.697449 -0.589783 0.117017 0.739572 -0.766234 -1.954057 0.945696 0.000888 0.000863 1.368464 0.871970 -0.412297 -0.095030 -0.411648 0.260152 0.066446 0.453516 0.086959 0.000478 -0.750134 0.000474 1.395893 0.000469 2.018699 0.235794 0.568726 0.259131 -0.396505
332 107009.000000 1.647702 0.029500 -1.198577 0.400739 0.000916 0.433239 -1.713483 2.032471 -1.621341 -0.997202 1.030401 -0.374727 0.000497 1.740143 -1.957912 0.486086 0.446824 0.000488 -0.098123 -0.579825 -2.683119 1.203302 2.410184 -1.282338 0.000469 -1.289563 0.560501 -0.188715 -0.384608 0.000463
333 107032.000000 -0.897328 0.000943 -0.941991 0.000934 0.000916 1.499262 0.000894 0.000891 0.816696 0.000888 0.928814 0.685615 0.000497 0.000495 1.655928 0.098626 -1.730938 -0.276621 -0.840923 -0.715186 0.000478 0.000478 -0.323890 -0.295007 0.788148 -1.035985 -1.472734 -0.158308 0.737809 -0.817645
334 107089.000000 -0.143313 0.000943 -0.521412 0.000934 -0.186758 0.000908 -0.331375 -0.386667 -1.031297 0.000888 0.438634 0.034465 0.039415 1.008192 0.777940 -0.567206 0.311080 -2.042683 -1.292097 -0.427122 0.000478 0.380177 0.207475 0.994343 0.604542 1.941713 1.069221 0.000467 -0.269685 0.000463
335 107096.000000 0.251564 0.265683 2.458933 -0.031961 0.563530 -0.216605 0.757766 -0.300675 -0.042973 -1.636792 1.635187 -0.626317 -0.308346 -0.753567 0.000493 -1.013448 0.485065 0.000488 0.000487 -0.440808 -1.258911 0.255548 -0.101702 0.000471 -0.591216 0.000469 1.386490 -0.676076 -0.517019 -0.516818
336 107126.000000 0.246999 1.032945 -2.458573 0.000934 -0.224640 -0.625815 1.619767 -0.433217 -0.389100 0.556812 -0.519723 3.159459 0.000497 -1.477374 -0.727784 -0.128146 0.360862 -0.852127 -0.040019 0.000486 -0.507051 -0.741610 0.000474 0.213964 0.000469 -0.040335 1.161034 1.123332 2.292974 0.000463
337 107173.000000 -0.576897 -1.374686 -1.685271 0.000934 0.630126 -0.461658 -1.636539 0.000891 0.155405 -0.040944 0.367029 0.218983 0.000497 0.963769 3.073170 0.365771 0.016087 1.395485 1.504466 -1.439826 0.300639 0.200963 0.000474 0.000471 -0.263086 -1.122228 0.289508 0.381546 0.000464 0.635290
338 107180.000000 0.520734 0.097753 -0.334038 0.261050 -0.584628 -0.768695 -0.824061 -0.375071 0.093581 0.658668 0.000863 0.579785 -2.064394 0.000495 0.000493 0.000491 -1.049609 -0.386661 -2.024850 0.181224 -0.188006 1.309727 -1.158776 0.176277 0.000469 -0.689145 0.809759 -0.238188 0.000464 0.834555
339 107186.000000 0.000968 1.763223 1.532448 0.746394 1.189077 0.602301 0.769929 1.151639 -0.737042 0.000888 0.000863 -0.170613 0.436853 0.904365 0.943199 -0.047348 -1.013060 -2.132450 -0.487460 1.215942 0.281431 -0.884201 0.000474 0.987393 0.000469 0.016453 0.417789 0.236215 -0.988088 0.000463
340 107194.000000 -0.322210 -0.211034 -1.424359 1.229514 1.122521 0.512692 0.836383 -1.343138 0.251189 0.000888 1.728751 -0.110545 0.600065 -1.127587 0.536976 -0.424530 -0.341421 0.451406 1.190164 -0.762732 -0.892068 2.437975 -0.851336 0.000471 0.826811 0.000469 0.000468 0.000467 0.000464 -0.739460
341 107231.000000 1.484554 1.350511 -0.114805 0.524760 0.749023 0.000908 -0.625065 -0.375629 0.628857 0.475274 -1.270901 0.017903 1.007140 0.155475 -0.594079 -2.003716 0.806524 0.877926 -0.605931 -0.131452 0.000478 1.883252 -0.657122 0.000471 2.496927 0.918852 0.690318 0.493948 0.000464 0.000463
342 107233.000000 0.609850 -0.389384 0.000936 -1.573574 -1.411495 0.241265 -1.017848 1.061151 0.000890 0.000888 -0.308336 0.000498 0.373109 0.000495 -0.809944 -0.214366 0.911326 0.000488 -0.047094 -1.052207 0.000478 -0.063899 0.000474 0.756541 -1.194942 -1.754924 0.000468 -1.350649 0.341786 0.848813
343 107243.000000 -0.793902 0.084838 1.131158 1.209923 -0.002865 0.748433 0.326330 -0.320484 -0.348984 -0.768121 0.000863 0.424468 0.340088 0.494410 -0.466547 0.605549 0.932156 -1.265124 -0.293668 0.000486 1.085054 0.000478 0.000474 0.848832 0.792010 0.037178 -0.540052 -0.929376 -0.610096 0.000463
344 107247.000000 -0.080935 -1.720765 0.836509 -0.895803 -0.785864 -0.828231 0.282713 2.740881 0.194036 0.041768 2.011083 -0.125169 1.478098 0.524868 -0.606850 -0.998884 -0.306924 0.396313 -0.756032 -1.127741 -1.003824 1.944308 -0.153499 0.000471 -0.902195 0.000469 -0.001518 0.000467 0.000464 0.000463
345 107251.000000 -0.184515 0.622716 -0.106823 0.000934 0.000916 -0.211133 -0.038724 -1.364609 -0.754951 -0.059355 -0.191760 -0.050170 -0.179239 0.000495 0.193394 -0.650413 0.121482 -0.537206 2.156237 -0.647896 0.477036 0.000478 0.000474 -0.383800 0.607482 -0.584552 0.595243 1.014883 0.000464 -0.573449
346 107261.000000 0.000968 -1.047725 0.000936 0.000934 1.535925 -0.532566 0.546679 -1.270313 -0.779017 0.405001 -1.616594 -1.083238 0.000497 0.000495 -1.215128 1.039132 0.839820 -0.454396 -1.096294 -0.290430 -0.454643 -0.706060 -0.633136 0.232719 0.000469 -0.556994 1.229544 -1.164798 -0.288361 0.000463
347 108003.000000 0.011340 0.044519 -0.340814 -0.736728 -0.695067 0.000908 0.610944 1.584517 0.737851 -0.919930 0.000863 -1.723527 0.000497 0.245972 0.000493 0.244573 -0.438785 -0.714529 0.716625 -0.615684 0.407471 0.621008 0.000474 -0.987366 0.799865 0.577013 -1.226610 1.587698 0.620470 0.000463
348 108008.000000 1.400377 0.867681 1.103282 0.000934 0.593494 0.000908 1.710452 0.000891 -0.908780 -1.307723 2.660487 0.000498 -0.272871 0.449453 -0.338220 -0.051434 1.568307 0.170362 0.000487 -0.281417 0.000478 1.246504 -0.081199 0.145834 0.955186 0.768642 0.452406 0.581065 -0.695767 0.685517
349 108018.000000 -0.343771 0.219951 -2.576354 0.874694 0.000916 -0.732937 -0.274111 1.122802 -0.004227 -0.966358 -0.489013 -0.885830 -2.071051 -0.938853 0.908005 -0.137477 0.000489 0.000488 -0.155942 0.000486 -0.145163 -0.328759 0.000474 0.000471 -0.408914 -0.680182 0.000468 0.000467 0.000464 0.000463
350 108040.000000 -1.019924 -1.847697 -0.333110 0.000934 0.458489 -0.366058 0.570494 0.097811 2.130371 0.833591 1.727108 1.560235 0.000497 1.508493 0.000493 -0.628518 -0.061614 -0.597924 -1.096551 -0.820757 0.000478 1.733441 1.759455 0.000471 0.000469 -0.022413 1.380194 -0.727559 -0.486493 0.000463
351 108051.000000 -0.219663 -1.176836 1.168557 -0.794875 1.487141 -1.266957 -1.592173 0.834139 1.733187 0.151934 -1.029186 -1.600608 -0.551385 0.177256 0.205690 1.408987 0.315978 0.000488 -0.372137 0.412077 0.875144 -0.560553 0.000474 1.639939 1.139817 0.189230 -0.352350 0.000467 0.000464 0.000463
352 108065.000000 -0.449018 -0.089230 2.047763 -1.360496 0.079949 0.000908 0.000894 0.261337 1.524888 -2.938451 -1.029106 -0.465719 0.000497 2.096760 0.335659 0.001611 -0.232138 -2.363161 1.026768 0.000486 0.320532 1.400731 -0.954705 1.403663 0.011248 -0.163501 -0.745730 0.662837 1.459288 0.000463
353 108075.000000 0.601869 0.000943 0.183075 0.282930 -0.022559 0.080682 0.336986 0.028832 -0.439883 -0.155621 -1.029750 -0.395147 -1.176350 0.000495 -0.878047 0.000491 -0.773132 0.271079 0.100377 -0.491959 0.000478 1.411685 0.318499 0.000471 0.823143 -0.695102 0.831800 -1.135163 -1.566640 -0.424979
354 108094.000000 0.136756 -1.168625 -1.594425 -0.878521 -0.041681 1.211716 1.262240 1.248931 0.000890 0.000888 -2.069632 0.000498 1.359145 0.588401 0.000493 1.376588 0.372067 -1.554921 -1.214977 0.337507 -0.981177 2.519870 0.000474 0.786125 0.504644 -0.838446 1.911943 0.000467 -0.424340 0.857236
355 108122.000000 -0.199225 -0.221626 -0.701789 -1.178933 0.264463 0.039291 -1.108389 0.000891 -0.187595 1.924747 -0.673422 0.596611 0.000497 1.089244 1.368091 0.318879 -0.024910 1.084495 0.734210 -0.986129 0.000478 1.495216 0.000474 2.416381 1.343428 -1.825614 0.000468 -0.011787 -0.040280 0.000463
356 108147.000000 0.641393 0.000943 -0.580673 1.563708 -0.195555 -1.426702 0.154452 0.624976 0.371055 -0.772854 0.000863 0.535330 0.316960 0.000495 -0.502100 -0.970433 1.249415 1.148468 0.821509 0.132205 0.528507 1.229964 1.903983 0.669770 0.000469 0.450637 0.445534 0.000467 1.810042 0.683336
357 108149.000000 -1.177456 -0.000069 -0.402676 1.316931 -0.288883 -2.007797 1.573174 0.000891 0.337753 1.231171 0.728299 0.000498 0.864199 1.121216 0.000493 0.070515 -0.429411 -0.654354 0.000487 0.990933 0.000478 0.144684 1.038846 -0.328159 0.321398 -0.062632 0.834708 1.096264 -1.369797 0.726063
358 108172.000000 -0.992844 -0.413143 -0.675629 -1.808257 0.424141 -0.586437 -0.889996 0.368470 -0.568031 0.000888 -0.745283 -0.551420 -1.151977 -1.181372 1.528932 -0.041258 -0.179500 -0.416908 -0.529404 -0.647029 0.000478 -2.152018 0.161844 -0.230655 1.188747 0.627897 0.000468 0.000467 -0.622114 0.000463
359 108198.000000 -1.265404 0.984564 0.000936 -0.085816 0.774966 0.114971 -1.029333 0.133774 2.036498 0.578455 0.170262 0.002866 -0.370758 0.709277 -1.267861 -0.163215 0.453298 1.519558 0.000487 0.364178 -0.619691 0.301814 0.470057 -0.563574 -0.810969 0.000469 0.922675 0.000467 -0.695009 0.000463
360 108209.000000 1.022975 0.581764 1.818443 0.479933 -0.184453 0.000908 1.268484 -0.906269 0.941748 0.000888 -1.941505 -1.360223 -0.130820 0.000495 0.000493 -1.344849 0.082374 0.893880 0.558321 0.000486 0.000478 -1.087154 0.421226 0.631203 0.050439 -0.455671 -0.565338 0.000467 0.954843 0.647342
361 108226.000000 -1.206642 -1.551698 -0.028400 0.000934 0.840577 0.000908 0.909922 -0.127795 0.771836 -0.066388 0.843430 0.329015 0.000497 1.957295 1.104898 -0.853791 -0.138830 1.768624 -0.531603 -0.563260 0.085881 0.000478 -0.445198 -0.837302 0.000469 0.209407 -1.218866 0.298284 -1.610409 -0.638518
362 108229.000000 -0.250122 -0.274198 0.000936 -1.088735 -0.848574 -0.272766 -1.340707 -1.084724 0.192202 1.115153 -0.531360 -0.302707 -0.913538 0.000495 0.553247 0.000491 0.000489 -0.265946 -0.798418 -0.048268 -0.001361 0.000478 -1.186994 0.000471 1.714720 -0.409435 0.000468 1.211035 0.055690 0.000463
363 108232.000000 1.838391 -1.360458 -1.159977 0.985396 1.890721 0.000908 -0.488786 0.000891 0.872428 -0.307132 -0.900123 1.889097 -0.055010 1.155290 -0.924794 0.000491 1.207688 0.000488 -1.086403 -0.015460 0.356153 0.000478 -0.925862 1.212981 -0.734739 -0.314237 1.702228 0.399808 1.634994 -0.183308
364 109010.000000 -1.222594 0.000943 -0.813395 -1.505407 1.351536 0.564858 -1.276281 -1.224045 -0.075124 0.000888 0.065593 -1.357331 -1.053873 -0.149716 1.507492 -0.003818 0.601971 2.083290 -0.349724 -0.793977 1.817230 -2.387858 0.000474 0.000471 -0.653597 -0.390113 0.000468 -1.122510 -0.137449 0.000463
365 109036.000000 0.345925 -1.520587 0.000936 -0.226881 -0.094559 1.687249 -1.533461 0.000891 -0.435304 1.576714 -0.168908 0.000498 -0.903499 -1.477492 -0.269756 -1.113955 0.612468 -1.618946 -0.461210 -0.650233 -1.113486 -0.352173 -1.360745 1.116087 -0.002050 0.556037 0.000468 0.000467 -0.627095 0.000463
366 109040.000000 0.750808 0.447342 -0.375939 0.348835 1.167811 -0.264900 -0.900791 -0.572781 -0.984627 -0.138395 -1.188185 -0.756357 0.000497 0.314223 0.000493 -0.420052 0.455682 1.141673 0.933444 0.000486 0.000478 0.159646 0.000474 0.000471 0.410610 0.801855 0.651417 0.319836 0.000464 -1.402046
367 109064.000000 0.288000 -1.365511 0.224090 0.379673 1.054366 0.661261 0.085192 0.545557 -1.708404 0.691879 -0.037430 0.047664 -2.088288 -0.825096 0.000493 -0.740428 0.000489 -0.269137 1.558111 1.150202 -0.111266 0.836743 0.000474 1.342687 0.000469 1.621951 0.154776 -1.119155 0.000464 0.605476
368 109065.000000 1.019286 -0.475918 -0.490780 0.861531 0.000916 0.672607 0.526003 2.512664 -0.874621 -2.005238 0.089599 -0.459731 -0.166214 0.079061 0.000493 -0.558284 0.000489 -0.713404 -0.923521 -0.747377 -0.676087 -1.478134 -0.424427 -0.419822 0.000469 -0.435842 0.309749 -0.617790 0.000464 0.507121
369 109083.000000 0.000968 0.775202 1.005820 -0.555265 1.052718 0.241029 0.177091 -0.847935 -1.322118 3.161065 -0.110472 -0.741871 0.092149 0.348598 -0.975763 -0.311023 -0.892287 -1.039187 -0.394744 -1.956260 -1.499470 0.210296 -2.829347 0.390881 1.049737 0.000469 -0.851612 0.000467 0.000464 0.000463
370 109094.000000 0.407069 -0.193416 0.359071 -0.856603 0.695051 0.265763 1.803807 0.015864 0.000890 0.073865 0.000863 -1.682179 -1.045146 1.263708 -0.173204 0.296436 1.739504 0.934354 0.353264 0.382985 0.961059 1.639511 0.000474 0.000471 -1.655024 0.418452 -0.299286 0.000467 0.000464 -0.422441
